Oseltamivir_222 DILI = 0.1567, Ames = 0.0619, hERG = 0.1951, CYP3A4 = 0.2028, Teratogenicity = 0.3811
Hydroxychloroquine_223 DILI = 0.5239, Ames = 0.1441, hERG = 0.8304, CYP3A4 = 0.5670, Teratogenicity = 0.2335
Albendazole_224 DILI = 0.8834, Ames = 0.3946, hERG = 0.3776, CYP3A4 = 0.3734, Teratogenicity = 0.4435
Ketoconazole_225 DILI = 0.2371, Ames = 0.0883, hERG = 0.9302, CYP3A4 = 0.9129, Teratogenicity = 0.1546
Cefixime_226 DILI = 0.8512, Ames = 0.1266, hERG = 0.0716, CYP3A4 = 0.0183, Teratogenicity = 0.5020
Vancomycin_228 DILI = 0.7433, Ames = 0.3621, hERG = 0.5585, CYP3A4 = 0.2653, Teratogenicity = 0.5154
Isoniazid_230 DILI = 0.7123, Ames = 0.7895, hERG = 0.0203, CYP3A4 = 0.2322, Teratogenicity = 0.4638
Nevirapine_231 DILI = 0.9808, Ames = 0.7965, hERG = 0.3557, CYP3A4 = 0.4786, Teratogenicity = 0.3475
Efavirenz_232 DILI = 0.5100, Ames = 0.1663, hERG = 0.6431, CYP3A4 = 0.8315, Teratogenicity = 0.7438
Zidovudine_233 DILI = 0.8555, Ames = 0.7173, hERG = 0.0964, CYP3A4 = 0.0096, Teratogenicity = 0.7879
Lamivudine_234 DILI = 0.7646, Ames = 0.1778, hERG = 0.0184, CYP3A4 = 0.0182, Teratogenicity = 0.5618
Allopurinol_235 DILI = 0.9140, Ames = 0.7604, hERG = 0.0892, CYP3A4 = 0.0247, Teratogenicity = 0.3518
Colchicine_236 DILI = 0.7728, Ames = 0.2170, hERG = 0.3959, CYP3A4 = 0.8441, Teratogenicity = 0.4235
Prednisone_237 DILI = 0.1106, Ames = 0.0902, hERG = 0.1956, CYP3A4 = 0.4718, Teratogenicity = 0.8399
Estradiol_239 DILI = 0.0690, Ames = 0.0897, hERG = 0.7074, CYP3A4 = 0.1139, Teratogenicity = 0.5967
Paracetamol_240 DILI = 0.2472, Ames = 0.2147, hERG = 0.1146, CYP3A4 = 0.1069, Teratogenicity = 0.5680
Ibuprofen_241 DILI = 0.1294, Ames = 0.0345, hERG = 0.2320, CYP3A4 = 0.1360, Teratogenicity = 0.3603
Aspirin_242 DILI = 0.1829, Ames = 0.0946, hERG = 0.0494, CYP3A4 = 0.0266, Teratogenicity = 0.3415
Diclofenac_243 DILI = 0.8776, Ames = 0.0331, hERG = 0.5158, CYP3A4 = 0.4358, Teratogenicity = 0.2543
Naproxen_244 DILI = 0.7596, Ames = 0.0785, hERG = 0.2421, CYP3A4 = 0.2084, Teratogenicity = 0.3937
Ketoprofen_245 DILI = 0.6560, Ames = 0.2557, hERG = 0.1976, CYP3A4 = 0.3918, Teratogenicity = 0.4439
Celecoxib_246 DILI = 0.9557, Ames = 0.0560, hERG = 0.8084, CYP3A4 = 0.7561, Teratogenicity = 0.6908
Tramadol_247 DILI = 0.0616, Ames = 0.0858, hERG = 0.7835, CYP3A4 = 0.1937, Teratogenicity = 0.1938
Morphine_248 DILI = 0.0379, Ames = 0.1641, hERG = 0.2196, CYP3A4 = 0.1342, Teratogenicity = 0.3859
Codeine_249 DILI = 0.0796, Ames = 0.0365, hERG = 0.2854, CYP3A4 = 0.1108, Teratogenicity = 0.3517
Amoxicillin_250 DILI = 0.4388, Ames = 0.0324, hERG = 0.0305, CYP3A4 = 0.0897, Teratogenicity = 0.5942
Ampicillin_251 DILI = 0.2525, Ames = 0.0497, hERG = 0.0351, CYP3A4 = 0.1981, Teratogenicity = 0.5944
Penicillin G_252 DILI = 0.1860, Ames = 0.0926, hERG = 0.0595, CYP3A4 = 0.1465, Teratogenicity = 0.6189
Azithromycin_253 DILI = 0.8324, Ames = 0.0471, hERG = 0.1419, CYP3A4 = 0.4699, Teratogenicity = 0.6784
Ciprofloxacin_254 DILI = 0.9653, Ames = 0.5577, hERG = 0.1167, CYP3A4 = 0.0819, Teratogenicity = 0.7323
Levofloxacin_255 DILI = 0.8938, Ames = 0.2279, hERG = 0.4495, CYP3A4 = 0.3698, Teratogenicity = 0.8150
Doxycycline_256 DILI = 0.3733, Ames = 0.0914, hERG = 0.2593, CYP3A4 = 0.0858, Teratogenicity = 0.7200
Clarithromycin_257 DILI = 0.7482, Ames = 0.1159, hERG = 0.0438, CYP3A4 = 0.2101, Teratogenicity = 0.6447
Metronidazole_258 DILI = 0.3430, Ames = 0.6095, hERG = 0.1160, CYP3A4 = 0.0395, Teratogenicity = 0.4071
Amlodipine_260 DILI = 0.6378, Ames = 0.0146, hERG = 0.5382, CYP3A4 = 0.8243, Teratogenicity = 0.1056
Lisinopril_261 DILI = 0.1358, Ames = 0.1737, hERG = 0.0641, CYP3A4 = 0.1259, Teratogenicity = 0.3085
Losartan_262 DILI = 0.7735, Ames = 0.1328, hERG = 0.6896, CYP3A4 = 0.9032, Teratogenicity = 0.3607
Metoprolol_264 DILI = 0.0482, Ames = 0.1292, hERG = 0.6062, CYP3A4 = 0.2570, Teratogenicity = 0.1113
Atenolol_265 DILI = 0.0860, Ames = 0.1993, hERG = 0.2953, CYP3A4 = 0.1468, Teratogenicity = 0.1615
Bisoprolol_266 DILI = 0.0675, Ames = 0.0758, hERG = 0.7777, CYP3A4 = 0.4309, Teratogenicity = 0.1332
Carvedilol_267 DILI = 0.1297, Ames = 0.1408, hERG = 0.7323, CYP3A4 = 0.7411, Teratogenicity = 0.1787
Enalapril_268 DILI = 0.1661, Ames = 0.2246, hERG = 0.1529, CYP3A4 = 0.3195, Teratogenicity = 0.1822
Ramipril_269 DILI = 0.1490, Ames = 0.2520, hERG = 0.2813, CYP3A4 = 0.4814, Teratogenicity = 0.2228
Irbesartan_270 DILI = 0.5956, Ames = 0.1837, hERG = 0.8182, CYP3A4 = 0.8864, Teratogenicity = 0.3825
Olmesartan_271 DILI = 0.9001, Ames = 0.0859, hERG = 0.5750, CYP3A4 = 0.8687, Teratogenicity = 0.3877
Telmisartan_272 DILI = 0.5310, Ames = 0.2475, hERG = 0.9683, CYP3A4 = 0.7010, Teratogenicity = 0.2917
Hydrochlorothiazide_273 DILI = 0.8774, Ames = 0.1609, hERG = 0.0875, CYP3A4 = 0.0564, Teratogenicity = 0.6807
Furosemide_274 DILI = 0.9794, Ames = 0.0263, hERG = 0.1895, CYP3A4 = 0.5228, Teratogenicity = 0.6421
Spironolactone_275 DILI = 0.1417, Ames = 0.0415, hERG = 0.4356, CYP3A4 = 0.2573, Teratogenicity = 0.8143
Amiodarone_276 DILI = 0.5916, Ames = 0.0686, hERG = 0.7714, CYP3A4 = 0.3778, Teratogenicity = 0.1739
Digoxin_277 DILI = 0.4512, Ames = 0.0317, hERG = 0.3029, CYP3A4 = 0.3666, Teratogenicity = 0.7715
Warfarin_278 DILI = 0.5948, Ames = 0.1961, hERG = 0.4483, CYP3A4 = 0.5570, Teratogenicity = 0.3935
Clopidogrel_279 DILI = 0.1126, Ames = 0.0334, hERG = 0.6246, CYP3A4 = 0.3103, Teratogenicity = 0.2728
Atorvastatin_280 DILI = 0.8021, Ames = 0.0236, hERG = 0.5250, CYP3A4 = 0.3514, Teratogenicity = 0.8453
Rosuvastatin_281 DILI = 0.8261, Ames = 0.0083, hERG = 0.2013, CYP3A4 = 0.2246, Teratogenicity = 0.4783
Simvastatin_282 DILI = 0.0729, Ames = 0.0461, hERG = 0.3789, CYP3A4 = 0.8898, Teratogenicity = 0.6004
Pravastatin_283 DILI = 0.1905, Ames = 0.0273, hERG = 0.0776, CYP3A4 = 0.3015, Teratogenicity = 0.5272
Ezetimibe_284 DILI = 0.4383, Ames = 0.0348, hERG = 0.9061, CYP3A4 = 0.7742, Teratogenicity = 0.5702
Fenofibrate_285 DILI = 0.6170, Ames = 0.0375, hERG = 0.5242, CYP3A4 = 0.5612, Teratogenicity = 0.3078
Metformin_286 DILI = 0.0853, Ames = 0.2976, hERG = 0.0289, CYP3A4 = 0.0236, Teratogenicity = 0.4761
Gliclazide_287 DILI = 0.9309, Ames = 0.0615, hERG = 0.3115, CYP3A4 = 0.4351, Teratogenicity = 0.8010
Glimepiride_288 DILI = 0.8845, Ames = 0.1018, hERG = 0.3560, CYP3A4 = 0.4313, Teratogenicity = 0.8018
Sitagliptin_289 DILI = 0.4283, Ames = 0.0318, hERG = 0.3722, CYP3A4 = 0.7653, Teratogenicity = 0.7420
Empagliflozin_290 DILI = 0.7871, Ames = 0.1040, hERG = 0.2474, CYP3A4 = 0.3794, Teratogenicity = 0.2237
Dapagliflozin_291 DILI = 0.5476, Ames = 0.1463, hERG = 0.2675, CYP3A4 = 0.3840, Teratogenicity = 0.6055
Pioglitazone_292 DILI = 0.8409, Ames = 0.1282, hERG = 0.7972, CYP3A4 = 0.8435, Teratogenicity = 0.2953
Omeprazole_293 DILI = 0.9247, Ames = 0.5658, hERG = 0.7329, CYP3A4 = 0.8800, Teratogenicity = 0.1453
Pantoprazole_294 DILI = 0.9638, Ames = 0.2559, hERG = 0.3846, CYP3A4 = 0.8152, Teratogenicity = 0.0768
Esomeprazole_295 DILI = 0.9132, Ames = 0.3019, hERG = 0.5162, CYP3A4 = 0.8513, Teratogenicity = 0.0547
Ranitidine_296 DILI = 0.4685, Ames = 0.2776, hERG = 0.3120, CYP3A4 = 0.1858, Teratogenicity = 0.3093
Lansoprazole_297 DILI = 0.9148, Ames = 0.1461, hERG = 0.8442, CYP3A4 = 0.9803, Teratogenicity = 0.3153
Metoclopramide_299 DILI = 0.1423, Ames = 0.2151, hERG = 0.7333, CYP3A4 = 0.4848, Teratogenicity = 0.3613
Ondansetron_300 DILI = 0.6294, Ames = 0.3504, hERG = 0.9307, CYP3A4 = 0.7965, Teratogenicity = 0.6579
Loperamide_301 DILI = 0.1174, Ames = 0.0672, hERG = 0.9141, CYP3A4 = 0.7029, Teratogenicity = 0.2596
Mesalazine_302 DILI = 0.2416, Ames = 0.3107, hERG = 0.0184, CYP3A4 = 0.0213, Teratogenicity = 0.4243
Salbutamol_303 DILI = 0.0324, Ames = 0.0937, hERG = 0.1966, CYP3A4 = 0.1986, Teratogenicity = 0.2869
Salmeterol_304 DILI = 0.0426, Ames = 0.0061, hERG = 0.5326, CYP3A4 = 0.4206, Teratogenicity = 0.1891
Formoterol_305 DILI = 0.0518, Ames = 0.0659, hERG = 0.1761, CYP3A4 = 0.1743, Teratogenicity = 0.2768
Budesonide_306 DILI = 0.1724, Ames = 0.0414, hERG = 0.2382, CYP3A4 = 0.4003, Teratogenicity = 0.8807
Fluticasone_307 DILI = 0.1337, Ames = 0.1856, hERG = 0.5581, CYP3A4 = 0.5441, Teratogenicity = 0.8344
Montelukast_308 DILI = 0.4087, Ames = 0.0296, hERG = 0.4601, CYP3A4 = 0.5323, Teratogenicity = 0.1973
Cetirizine_309 DILI = 0.2489, Ames = 0.0187, hERG = 0.3370, CYP3A4 = 0.2024, Teratogenicity = 0.1144
Loratadine_310 DILI = 0.2412, Ames = 0.1861, hERG = 0.8828, CYP3A4 = 0.6007, Teratogenicity = 0.3958
Fexofenadine_311 DILI = 0.1909, Ames = 0.1709, hERG = 0.4684, CYP3A4 = 0.5080, Teratogenicity = 0.2281
Diphenhydramine_312 DILI = 0.0967, Ames = 0.1993, hERG = 0.9346, CYP3A4 = 0.3404, Teratogenicity = 0.1691
Chlorpheniramine_313 DILI = 0.1424, Ames = 0.1216, hERG = 0.8278, CYP3A4 = 0.4220, Teratogenicity = 0.3397
Pseudoephedrine_314 DILI = 0.0462, Ames = 0.0592, hERG = 0.3063, CYP3A4 = 0.1120, Teratogenicity = 0.2815
Fluoxetine_315 DILI = 0.0666, Ames = 0.0226, hERG = 0.8826, CYP3A4 = 0.6082, Teratogenicity = 0.3611
Sertraline_316 DILI = 0.0949, Ames = 0.1691, hERG = 0.9199, CYP3A4 = 0.7399, Teratogenicity = 0.7101
Paroxetine_317 DILI = 0.3722, Ames = 0.3662, hERG = 0.9450, CYP3A4 = 0.4789, Teratogenicity = 0.6945
Escitalopram_318 DILI = 0.1393, Ames = 0.1716, hERG = 0.9624, CYP3A4 = 0.5867, Teratogenicity = 0.7193
Venlafaxine_319 DILI = 0.0762, Ames = 0.0840, hERG = 0.7195, CYP3A4 = 0.5264, Teratogenicity = 0.1089
Duloxetine_320 DILI = 0.3305, Ames = 0.2210, hERG = 0.9282, CYP3A4 = 0.7420, Teratogenicity = 0.3364
Amitriptyline_321 DILI = 0.2074, Ames = 0.4684, hERG = 0.9245, CYP3A4 = 0.3074, Teratogenicity = 0.5703
Diazepam_322 DILI = 0.7114, Ames = 0.0728, hERG = 0.8816, CYP3A4 = 0.4864, Teratogenicity = 0.5316
Lorazepam_323 DILI = 0.9623, Ames = 0.0746, hERG = 0.5134, CYP3A4 = 0.5309, Teratogenicity = 0.5563
Alprazolam_324 DILI = 0.4939, Ames = 0.0536, hERG = 0.9291, CYP3A4 = 0.6383, Teratogenicity = 0.6125
Zolpidem_325 DILI = 0.8212, Ames = 0.3915, hERG = 0.8612, CYP3A4 = 0.6438, Teratogenicity = 0.3808
Haloperidol_326 DILI = 0.1982, Ames = 0.0311, hERG = 0.9439, CYP3A4 = 0.4764, Teratogenicity = 0.5659
Risperidone_327 DILI = 0.7976, Ames = 0.0632, hERG = 0.9668, CYP3A4 = 0.7984, Teratogenicity = 0.6595
Quetiapine_328 DILI = 0.6488, Ames = 0.0590, hERG = 0.7878, CYP3A4 = 0.6536, Teratogenicity = 0.3731
Carbamazepine_329 DILI = 0.8611, Ames = 0.6093, hERG = 0.7504, CYP3A4 = 0.6333, Teratogenicity = 0.4806
Valproate_330 DILI = 0.0463, Ames = 0.0369, hERG = 0.0968, CYP3A4 = 0.0853, Teratogenicity = 0.3335
Lamotrigine_331 DILI = 0.7409, Ames = 0.6564, hERG = 0.2333, CYP3A4 = 0.2056, Teratogenicity = 0.6362
Levetiracetam_332 DILI = 0.0737, Ames = 0.1447, hERG = 0.0554, CYP3A4 = 0.0344, Teratogenicity = 0.3697
Gabapentin_333 DILI = 0.0601, Ames = 0.0404, hERG = 0.0689, CYP3A4 = 0.0264, Teratogenicity = 0.6827
Pregabalin_334 DILI = 0.0177, Ames = 0.1233, hERG = 0.0200, CYP3A4 = 0.0214, Teratogenicity = 0.2740
Donepezil_335 DILI = 0.2464, Ames = 0.0318, hERG = 0.9410, CYP3A4 = 0.8104, Teratogenicity = 0.2135
Memantine_336 DILI = 0.0922, Ames = 0.1168, hERG = 0.4418, CYP3A4 = 0.1572, Teratogenicity = 0.7242
Methylphenidate_337 DILI = 0.2536, Ames = 0.0378, hERG = 0.3716, CYP3A4 = 0.3291, Teratogenicity = 0.4124
Bupropion_338 DILI = 0.1808, Ames = 0.0678, hERG = 0.5733, CYP3A4 = 0.3742, Teratogenicity = 0.4831
Fluconazole_339 DILI = 0.4019, Ames = 0.2816, hERG = 0.4916, CYP3A4 = 0.9203, Teratogenicity = 0.6337
Clotrimazole_340 DILI = 0.4758, Ames = 0.1133, hERG = 0.9441, CYP3A4 = 0.9400, Teratogenicity = 0.4689
Acyclovir_341 DILI = 0.9675, Ames = 0.2428, hERG = 0.1198, CYP3A4 = 0.0586, Teratogenicity = 0.3521
Oseltamivir_342 DILI = 0.1957, Ames = 0.0399, hERG = 0.2116, CYP3A4 = 0.2880, Teratogenicity = 0.3645
Hydroxychloroquine_343 DILI = 0.5499, Ames = 0.1396, hERG = 0.8339, CYP3A4 = 0.6014, Teratogenicity = 0.2415
Albendazole_344 DILI = 0.8593, Ames = 0.3322, hERG = 0.3909, CYP3A4 = 0.3899, Teratogenicity = 0.2933
Ketoconazole_345 DILI = 0.2369, Ames = 0.0876, hERG = 0.9196, CYP3A4 = 0.9140, Teratogenicity = 0.1479
Cefixime_346 DILI = 0.7962, Ames = 0.0914, hERG = 0.0844, CYP3A4 = 0.0175, Teratogenicity = 0.4800
Vancomycin_348 DILI = 0.7371, Ames = 0.3139, hERG = 0.6684, CYP3A4 = 0.2851, Teratogenicity = 0.5154
Isoniazid_350 DILI = 0.4404, Ames = 0.7653, hERG = 0.0592, CYP3A4 = 0.2278, Teratogenicity = 0.5016
Nevirapine_351 DILI = 0.9649, Ames = 0.7660, hERG = 0.4512, CYP3A4 = 0.5790, Teratogenicity = 0.4151
Efavirenz_352 DILI = 0.5795, Ames = 0.2423, hERG = 0.7725, CYP3A4 = 0.8930, Teratogenicity = 0.7501
Zidovudine_353 DILI = 0.8316, Ames = 0.6815, hERG = 0.1330, CYP3A4 = 0.0150, Teratogenicity = 0.7744
Lamivudine_354 DILI = 0.6863, Ames = 0.1606, hERG = 0.0229, CYP3A4 = 0.0203, Teratogenicity = 0.5347
Allopurinol_355 DILI = 0.9010, Ames = 0.7474, hERG = 0.1513, CYP3A4 = 0.0296, Teratogenicity = 0.3713
Colchicine_356 DILI = 0.6906, Ames = 0.1866, hERG = 0.4779, CYP3A4 = 0.8659, Teratogenicity = 0.4235
Prednisone_357 DILI = 0.1086, Ames = 0.1748, hERG = 0.1904, CYP3A4 = 0.5484, Teratogenicity = 0.8464
Estradiol_359 DILI = 0.1000, Ames = 0.0544, hERG = 0.6521, CYP3A4 = 0.1236, Teratogenicity = 0.6143
Paracetamol_360 DILI = 0.1999, Ames = 0.1588, hERG = 0.1476, CYP3A4 = 0.1672, Teratogenicity = 0.5681
Ibuprofen_361 DILI = 0.1015, Ames = 0.0268, hERG = 0.3129, CYP3A4 = 0.1933, Teratogenicity = 0.3454
Aspirin_362 DILI = 0.1672, Ames = 0.0568, hERG = 0.0720, CYP3A4 = 0.0540, Teratogenicity = 0.4798
Diclofenac_363 DILI = 0.6907, Ames = 0.0345, hERG = 0.5721, CYP3A4 = 0.4753, Teratogenicity = 0.2395
Naproxen_364 DILI = 0.7440, Ames = 0.0694, hERG = 0.2677, CYP3A4 = 0.2685, Teratogenicity = 0.2563
Ketoprofen_365 DILI = 0.5022, Ames = 0.2163, hERG = 0.2466, CYP3A4 = 0.4860, Teratogenicity = 0.3899
Celecoxib_366 DILI = 0.8866, Ames = 0.0496, hERG = 0.8190, CYP3A4 = 0.7547, Teratogenicity = 0.5481
Tramadol_367 DILI = 0.0682, Ames = 0.0620, hERG = 0.8185, CYP3A4 = 0.2407, Teratogenicity = 0.1576
Morphine_368 DILI = 0.0348, Ames = 0.1147, hERG = 0.2903, CYP3A4 = 0.1943, Teratogenicity = 0.3768
Codeine_369 DILI = 0.0887, Ames = 0.0317, hERG = 0.3069, CYP3A4 = 0.1912, Teratogenicity = 0.3616
Amoxicillin_370 DILI = 0.3868, Ames = 0.0528, hERG = 0.0322, CYP3A4 = 0.1486, Teratogenicity = 0.5477
Ampicillin_371 DILI = 0.2131, Ames = 0.0688, hERG = 0.0383, CYP3A4 = 0.2298, Teratogenicity = 0.5479
Penicillin G_372 DILI = 0.1812, Ames = 0.1327, hERG = 0.0799, CYP3A4 = 0.2063, Teratogenicity = 0.5733
Azithromycin_373 DILI = 0.8337, Ames = 0.0366, hERG = 0.1820, CYP3A4 = 0.4955, Teratogenicity = 0.6784
Ciprofloxacin_374 DILI = 0.9614, Ames = 0.4792, hERG = 0.1733, CYP3A4 = 0.1450, Teratogenicity = 0.7731
Levofloxacin_375 DILI = 0.8655, Ames = 0.1997, hERG = 0.4427, CYP3A4 = 0.3502, Teratogenicity = 0.8071
Doxycycline_376 DILI = 0.3583, Ames = 0.0770, hERG = 0.3169, CYP3A4 = 0.1676, Teratogenicity = 0.7106
Clarithromycin_377 DILI = 0.7384, Ames = 0.0871, hERG = 0.0521, CYP3A4 = 0.2631, Teratogenicity = 0.6447
Metronidazole_378 DILI = 0.3656, Ames = 0.5916, hERG = 0.1201, CYP3A4 = 0.0605, Teratogenicity = 0.3191
Amlodipine_380 DILI = 0.6246, Ames = 0.0110, hERG = 0.6056, CYP3A4 = 0.8282, Teratogenicity = 0.1080
Lisinopril_381 DILI = 0.1419, Ames = 0.1499, hERG = 0.0950, CYP3A4 = 0.1831, Teratogenicity = 0.3085
Losartan_382 DILI = 0.7669, Ames = 0.1317, hERG = 0.6921, CYP3A4 = 0.9092, Teratogenicity = 0.3554
Metoprolol_384 DILI = 0.0464, Ames = 0.0953, hERG = 0.6870, CYP3A4 = 0.3847, Teratogenicity = 0.1081
Atenolol_385 DILI = 0.0652, Ames = 0.1455, hERG = 0.3900, CYP3A4 = 0.2673, Teratogenicity = 0.1687
Bisoprolol_386 DILI = 0.0601, Ames = 0.0658, hERG = 0.8346, CYP3A4 = 0.5053, Teratogenicity = 0.1252
Carvedilol_387 DILI = 0.1643, Ames = 0.1213, hERG = 0.7405, CYP3A4 = 0.7601, Teratogenicity = 0.1901
Enalapril_388 DILI = 0.1623, Ames = 0.1763, hERG = 0.1873, CYP3A4 = 0.3895, Teratogenicity = 0.2026
Ramipril_389 DILI = 0.1492, Ames = 0.1912, hERG = 0.3234, CYP3A4 = 0.4843, Teratogenicity = 0.2209
Irbesartan_390 DILI = 0.5475, Ames = 0.1522, hERG = 0.8836, CYP3A4 = 0.8975, Teratogenicity = 0.3764
Olmesartan_391 DILI = 0.8859, Ames = 0.0761, hERG = 0.6041, CYP3A4 = 0.8699, Teratogenicity = 0.3923
Telmisartan_392 DILI = 0.4395, Ames = 0.2396, hERG = 0.9790, CYP3A4 = 0.7335, Teratogenicity = 0.3025
Hydrochlorothiazide_393 DILI = 0.8024, Ames = 0.1253, hERG = 0.1437, CYP3A4 = 0.0940, Teratogenicity = 0.6794
Furosemide_394 DILI = 0.9791, Ames = 0.0279, hERG = 0.1910, CYP3A4 = 0.5732, Teratogenicity = 0.5034
Spironolactone_395 DILI = 0.1413, Ames = 0.0296, hERG = 0.4070, CYP3A4 = 0.2850, Teratogenicity = 0.8126
Amiodarone_396 DILI = 0.5011, Ames = 0.0613, hERG = 0.7739, CYP3A4 = 0.3506, Teratogenicity = 0.1739
Digoxin_397 DILI = 0.4512, Ames = 0.0293, hERG = 0.3029, CYP3A4 = 0.3296, Teratogenicity = 0.7370
Warfarin_398 DILI = 0.5439, Ames = 0.1729, hERG = 0.4731, CYP3A4 = 0.6195, Teratogenicity = 0.3199
Clopidogrel_399 DILI = 0.1378, Ames = 0.0268, hERG = 0.6330, CYP3A4 = 0.3615, Teratogenicity = 0.2218
Atorvastatin_400 DILI = 0.8021, Ames = 0.0224, hERG = 0.5615, CYP3A4 = 0.3904, Teratogenicity = 0.8520
Rosuvastatin_401 DILI = 0.7925, Ames = 0.0077, hERG = 0.2684, CYP3A4 = 0.2267, Teratogenicity = 0.4637
Simvastatin_402 DILI = 0.0729, Ames = 0.0384, hERG = 0.4157, CYP3A4 = 0.8902, Teratogenicity = 0.5942
Pravastatin_403 DILI = 0.1905, Ames = 0.0230, hERG = 0.1083, CYP3A4 = 0.3171, Teratogenicity = 0.5120
Ezetimibe_404 DILI = 0.3894, Ames = 0.0282, hERG = 0.9320, CYP3A4 = 0.7739, Teratogenicity = 0.5374
Fenofibrate_405 DILI = 0.6165, Ames = 0.0366, hERG = 0.6806, CYP3A4 = 0.6378, Teratogenicity = 0.3082
Metformin_406 DILI = 0.0898, Ames = 0.3134, hERG = 0.0386, CYP3A4 = 0.0224, Teratogenicity = 0.4746
Gliclazide_407 DILI = 0.9251, Ames = 0.0523, hERG = 0.3149, CYP3A4 = 0.4449, Teratogenicity = 0.7954
Glimepiride_408 DILI = 0.8817, Ames = 0.0788, hERG = 0.3465, CYP3A4 = 0.4274, Teratogenicity = 0.7937
Sitagliptin_409 DILI = 0.3961, Ames = 0.0305, hERG = 0.3957, CYP3A4 = 0.7665, Teratogenicity = 0.6476
Empagliflozin_410 DILI = 0.8294, Ames = 0.0930, hERG = 0.3019, CYP3A4 = 0.4576, Teratogenicity = 0.2343
Dapagliflozin_411 DILI = 0.5647, Ames = 0.1265, hERG = 0.3185, CYP3A4 = 0.5019, Teratogenicity = 0.4900
Pioglitazone_412 DILI = 0.8318, Ames = 0.1232, hERG = 0.7993, CYP3A4 = 0.8449, Teratogenicity = 0.2695
Omeprazole_413 DILI = 0.9237, Ames = 0.4601, hERG = 0.7753, CYP3A4 = 0.8835, Teratogenicity = 0.1287
Pantoprazole_414 DILI = 0.9589, Ames = 0.2178, hERG = 0.3739, CYP3A4 = 0.8529, Teratogenicity = 0.0733
Esomeprazole_415 DILI = 0.9256, Ames = 0.2342, hERG = 0.5495, CYP3A4 = 0.8612, Teratogenicity = 0.0578
Ranitidine_416 DILI = 0.4525, Ames = 0.2075, hERG = 0.3858, CYP3A4 = 0.2854, Teratogenicity = 0.3118
Lansoprazole_417 DILI = 0.8820, Ames = 0.1433, hERG = 0.8457, CYP3A4 = 0.9815, Teratogenicity = 0.2737
Metoclopramide_419 DILI = 0.1134, Ames = 0.1570, hERG = 0.7590, CYP3A4 = 0.5276, Teratogenicity = 0.3629
Ondansetron_420 DILI = 0.6232, Ames = 0.2557, hERG = 0.9411, CYP3A4 = 0.8260, Teratogenicity = 0.6497
Loperamide_421 DILI = 0.1095, Ames = 0.0598, hERG = 0.9301, CYP3A4 = 0.6966, Teratogenicity = 0.2596
Mesalazine_422 DILI = 0.2018, Ames = 0.2873, hERG = 0.0244, CYP3A4 = 0.0293, Teratogenicity = 0.4136
Salbutamol_423 DILI = 0.0389, Ames = 0.0472, hERG = 0.2897, CYP3A4 = 0.3051, Teratogenicity = 0.2676
Salmeterol_424 DILI = 0.0453, Ames = 0.0054, hERG = 0.5861, CYP3A4 = 0.4487, Teratogenicity = 0.1872
Formoterol_425 DILI = 0.0511, Ames = 0.0619, hERG = 0.2489, CYP3A4 = 0.2816, Teratogenicity = 0.2610
Budesonide_426 DILI = 0.1856, Ames = 0.0344, hERG = 0.3491, CYP3A4 = 0.4188, Teratogenicity = 0.8222
Fluticasone_427 DILI = 0.1366, Ames = 0.1683, hERG = 0.5668, CYP3A4 = 0.6097, Teratogenicity = 0.8258
Montelukast_428 DILI = 0.4265, Ames = 0.0169, hERG = 0.4644, CYP3A4 = 0.5317, Teratogenicity = 0.1973
Cetirizine_429 DILI = 0.1564, Ames = 0.0179, hERG = 0.4359, CYP3A4 = 0.2824, Teratogenicity = 0.1179
Loratadine_430 DILI = 0.1962, Ames = 0.1298, hERG = 0.8865, CYP3A4 = 0.5740, Teratogenicity = 0.3856
Fexofenadine_431 DILI = 0.1822, Ames = 0.0872, hERG = 0.5631, CYP3A4 = 0.4726, Teratogenicity = 0.2281
Diphenhydramine_432 DILI = 0.0734, Ames = 0.1619, hERG = 0.9392, CYP3A4 = 0.3851, Teratogenicity = 0.1676
Chlorpheniramine_433 DILI = 0.1315, Ames = 0.0990, hERG = 0.8251, CYP3A4 = 0.4390, Teratogenicity = 0.3174
Pseudoephedrine_434 DILI = 0.0589, Ames = 0.0485, hERG = 0.4129, CYP3A4 = 0.1886, Teratogenicity = 0.2456
Fluoxetine_435 DILI = 0.0649, Ames = 0.0168, hERG = 0.8856, CYP3A4 = 0.5960, Teratogenicity = 0.3496
Sertraline_436 DILI = 0.0975, Ames = 0.1069, hERG = 0.9294, CYP3A4 = 0.7475, Teratogenicity = 0.7101
Paroxetine_437 DILI = 0.3004, Ames = 0.3127, hERG = 0.9671, CYP3A4 = 0.5752, Teratogenicity = 0.6790
Escitalopram_438 DILI = 0.1398, Ames = 0.1368, hERG = 0.9566, CYP3A4 = 0.6293, Teratogenicity = 0.6552
Venlafaxine_439 DILI = 0.0823, Ames = 0.0607, hERG = 0.7418, CYP3A4 = 0.5507, Teratogenicity = 0.0989
Duloxetine_440 DILI = 0.3106, Ames = 0.1894, hERG = 0.9536, CYP3A4 = 0.7260, Teratogenicity = 0.3239
Amitriptyline_441 DILI = 0.1905, Ames = 0.3898, hERG = 0.9281, CYP3A4 = 0.3320, Teratogenicity = 0.5312
