Oseltamivir_222 DILI = 0.1202, Ames = 0.0492, hERG = 0.1202, CYP3A4 = 0.1098, Teratogenicity = 0.5369
Hydroxychloroquine_223 DILI = 0.4048, Ames = 0.1872, hERG = 0.9305, CYP3A4 = 0.4307, Teratogenicity = 0.3138
Albendazole_224 DILI = 0.8335, Ames = 0.1117, hERG = 0.2232, CYP3A4 = 0.3259, Teratogenicity = 0.4268
Ketoconazole_225 DILI = 0.3180, Ames = 0.0266, hERG = 0.9936, CYP3A4 = 0.9154, Teratogenicity = 0.2149
Cefixime_226 DILI = 0.9388, Ames = 0.0755, hERG = 0.0234, CYP3A4 = 0.0082, Teratogenicity = 0.6083
Vancomycin_228 DILI = 0.8673, Ames = 0.0781, hERG = 0.8181, CYP3A4 = 0.4694, Teratogenicity = 0.5450
Isoniazid_230 DILI = 0.7530, Ames = 0.8371, hERG = 0.0056, CYP3A4 = 0.3149, Teratogenicity = 0.5125
Nevirapine_231 DILI = 0.9002, Ames = 0.8322, hERG = 0.2076, CYP3A4 = 0.3893, Teratogenicity = 0.3705
Efavirenz_232 DILI = 0.6290, Ames = 0.0612, hERG = 0.6339, CYP3A4 = 0.8529, Teratogenicity = 0.6878
Zidovudine_233 DILI = 0.8487, Ames = 0.7418, hERG = 0.0169, CYP3A4 = 0.0130, Teratogenicity = 0.7433
Lamivudine_234 DILI = 0.8984, Ames = 0.1563, hERG = 0.0053, CYP3A4 = 0.0163, Teratogenicity = 0.3113
Allopurinol_235 DILI = 0.9192, Ames = 0.7745, hERG = 0.0231, CYP3A4 = 0.0092, Teratogenicity = 0.5928
Colchicine_236 DILI = 0.6804, Ames = 0.2422, hERG = 0.2572, CYP3A4 = 0.8561, Teratogenicity = 0.4646
Prednisone_237 DILI = 0.1949, Ames = 0.0367, hERG = 0.1037, CYP3A4 = 0.2415, Teratogenicity = 0.8268
Estradiol_239 DILI = 0.0463, Ames = 0.0319, hERG = 0.5202, CYP3A4 = 0.0674, Teratogenicity = 0.4387
Paracetamol_240 DILI = 0.2856, Ames = 0.0938, hERG = 0.0116, CYP3A4 = 0.0720, Teratogenicity = 0.7053
Ibuprofen_241 DILI = 0.1596, Ames = 0.0169, hERG = 0.0910, CYP3A4 = 0.0662, Teratogenicity = 0.4407
Aspirin_242 DILI = 0.1806, Ames = 0.0800, hERG = 0.0261, CYP3A4 = 0.0122, Teratogenicity = 0.3933
Diclofenac_243 DILI = 0.9028, Ames = 0.0650, hERG = 0.1632, CYP3A4 = 0.4521, Teratogenicity = 0.3281
Naproxen_244 DILI = 0.4515, Ames = 0.0482, hERG = 0.2488, CYP3A4 = 0.1508, Teratogenicity = 0.3590
Ketoprofen_245 DILI = 0.5698, Ames = 0.1251, hERG = 0.1947, CYP3A4 = 0.3279, Teratogenicity = 0.4806
Celecoxib_246 DILI = 0.9404, Ames = 0.0219, hERG = 0.7631, CYP3A4 = 0.8363, Teratogenicity = 0.6951
Tramadol_247 DILI = 0.0411, Ames = 0.0702, hERG = 0.7074, CYP3A4 = 0.1200, Teratogenicity = 0.2805
Morphine_248 DILI = 0.0312, Ames = 0.0718, hERG = 0.1087, CYP3A4 = 0.0839, Teratogenicity = 0.4131
Codeine_249 DILI = 0.0408, Ames = 0.0162, hERG = 0.0757, CYP3A4 = 0.0777, Teratogenicity = 0.6346
Amoxicillin_250 DILI = 0.5213, Ames = 0.0188, hERG = 0.0039, CYP3A4 = 0.0553, Teratogenicity = 0.3531
Ampicillin_251 DILI = 0.3048, Ames = 0.0263, hERG = 0.0074, CYP3A4 = 0.0989, Teratogenicity = 0.3796
Penicillin G_252 DILI = 0.2006, Ames = 0.0207, hERG = 0.0145, CYP3A4 = 0.0564, Teratogenicity = 0.3368
Azithromycin_253 DILI = 0.8042, Ames = 0.0165, hERG = 0.1821, CYP3A4 = 0.4773, Teratogenicity = 0.7737
Ciprofloxacin_254 DILI = 0.9344, Ames = 0.5348, hERG = 0.0690, CYP3A4 = 0.0373, Teratogenicity = 0.7321
Levofloxacin_255 DILI = 0.8515, Ames = 0.0713, hERG = 0.4078, CYP3A4 = 0.2227, Teratogenicity = 0.7961
Doxycycline_256 DILI = 0.6282, Ames = 0.1114, hERG = 0.0398, CYP3A4 = 0.0553, Teratogenicity = 0.6599
Clarithromycin_257 DILI = 0.7032, Ames = 0.0245, hERG = 0.0278, CYP3A4 = 0.2605, Teratogenicity = 0.7254
Metronidazole_258 DILI = 0.3341, Ames = 0.6740, hERG = 0.0139, CYP3A4 = 0.0137, Teratogenicity = 0.5713
Amlodipine_260 DILI = 0.6752, Ames = 0.0066, hERG = 0.5998, CYP3A4 = 0.9132, Teratogenicity = 0.1469
Lisinopril_261 DILI = 0.1844, Ames = 0.0219, hERG = 0.0124, CYP3A4 = 0.0643, Teratogenicity = 0.3245
Losartan_262 DILI = 0.8027, Ames = 0.0303, hERG = 0.5700, CYP3A4 = 0.8833, Teratogenicity = 0.3771
Metoprolol_264 DILI = 0.0467, Ames = 0.1700, hERG = 0.5686, CYP3A4 = 0.1636, Teratogenicity = 0.2203
Atenolol_265 DILI = 0.0734, Ames = 0.1883, hERG = 0.2969, CYP3A4 = 0.0927, Teratogenicity = 0.3078
Bisoprolol_266 DILI = 0.1154, Ames = 0.0953, hERG = 0.8141, CYP3A4 = 0.4330, Teratogenicity = 0.3001
Carvedilol_267 DILI = 0.0970, Ames = 0.0834, hERG = 0.8413, CYP3A4 = 0.7794, Teratogenicity = 0.2296
Enalapril_268 DILI = 0.1947, Ames = 0.0186, hERG = 0.1164, CYP3A4 = 0.1993, Teratogenicity = 0.1806
Ramipril_269 DILI = 0.2207, Ames = 0.0218, hERG = 0.3188, CYP3A4 = 0.3084, Teratogenicity = 0.2211
Irbesartan_270 DILI = 0.3835, Ames = 0.0618, hERG = 0.8210, CYP3A4 = 0.8678, Teratogenicity = 0.4231
Olmesartan_271 DILI = 0.9160, Ames = 0.0221, hERG = 0.2809, CYP3A4 = 0.8650, Teratogenicity = 0.4586
Telmisartan_272 DILI = 0.6305, Ames = 0.0870, hERG = 0.9304, CYP3A4 = 0.5273, Teratogenicity = 0.3714
Hydrochlorothiazide_273 DILI = 0.6921, Ames = 0.0411, hERG = 0.0256, CYP3A4 = 0.0323, Teratogenicity = 0.6172
Furosemide_274 DILI = 0.9791, Ames = 0.0206, hERG = 0.2795, CYP3A4 = 0.5728, Teratogenicity = 0.4883
Spironolactone_275 DILI = 0.1093, Ames = 0.0247, hERG = 0.0724, CYP3A4 = 0.2074, Teratogenicity = 0.7305
Amiodarone_276 DILI = 0.4410, Ames = 0.0507, hERG = 0.9320, CYP3A4 = 0.1824, Teratogenicity = 0.3459
Digoxin_277 DILI = 0.1619, Ames = 0.0275, hERG = 0.2527, CYP3A4 = 0.2954, Teratogenicity = 0.8190
Warfarin_278 DILI = 0.6152, Ames = 0.0540, hERG = 0.2860, CYP3A4 = 0.5351, Teratogenicity = 0.3272
Clopidogrel_279 DILI = 0.1406, Ames = 0.0302, hERG = 0.3779, CYP3A4 = 0.3276, Teratogenicity = 0.3433
Atorvastatin_280 DILI = 0.6854, Ames = 0.0063, hERG = 0.7765, CYP3A4 = 0.5984, Teratogenicity = 0.8962
Rosuvastatin_281 DILI = 0.7175, Ames = 0.0045, hERG = 0.0944, CYP3A4 = 0.3005, Teratogenicity = 0.6541
Simvastatin_282 DILI = 0.1099, Ames = 0.0380, hERG = 0.4342, CYP3A4 = 0.9750, Teratogenicity = 0.8209
Pravastatin_283 DILI = 0.2609, Ames = 0.0282, hERG = 0.0497, CYP3A4 = 0.6530, Teratogenicity = 0.8000
Ezetimibe_284 DILI = 0.5673, Ames = 0.0246, hERG = 0.8531, CYP3A4 = 0.7974, Teratogenicity = 0.6558
Fenofibrate_285 DILI = 0.6579, Ames = 0.0199, hERG = 0.7373, CYP3A4 = 0.6509, Teratogenicity = 0.4866
Metformin_286 DILI = 0.0950, Ames = 0.3014, hERG = 0.0197, CYP3A4 = 0.0087, Teratogenicity = 0.5401
Gliclazide_287 DILI = 0.9430, Ames = 0.0288, hERG = 0.2856, CYP3A4 = 0.3314, Teratogenicity = 0.8487
Glimepiride_288 DILI = 0.9348, Ames = 0.0239, hERG = 0.2659, CYP3A4 = 0.3863, Teratogenicity = 0.7944
Sitagliptin_289 DILI = 0.4951, Ames = 0.0077, hERG = 0.2942, CYP3A4 = 0.7744, Teratogenicity = 0.7695
Empagliflozin_290 DILI = 0.7209, Ames = 0.1017, hERG = 0.2884, CYP3A4 = 0.5160, Teratogenicity = 0.3708
Dapagliflozin_291 DILI = 0.5053, Ames = 0.0896, hERG = 0.3136, CYP3A4 = 0.5400, Teratogenicity = 0.5120
Pioglitazone_292 DILI = 0.7255, Ames = 0.0331, hERG = 0.7078, CYP3A4 = 0.8468, Teratogenicity = 0.3282
Omeprazole_293 DILI = 0.8651, Ames = 0.3570, hERG = 0.7844, CYP3A4 = 0.9289, Teratogenicity = 0.1781
Pantoprazole_294 DILI = 0.9401, Ames = 0.1182, hERG = 0.3681, CYP3A4 = 0.9099, Teratogenicity = 0.1159
Esomeprazole_295 DILI = 0.8693, Ames = 0.1333, hERG = 0.5569, CYP3A4 = 0.9184, Teratogenicity = 0.1305
Ranitidine_296 DILI = 0.5382, Ames = 0.2902, hERG = 0.1179, CYP3A4 = 0.2173, Teratogenicity = 0.3688
Lansoprazole_297 DILI = 0.7901, Ames = 0.0568, hERG = 0.8706, CYP3A4 = 0.9905, Teratogenicity = 0.3499
Metoclopramide_299 DILI = 0.1513, Ames = 0.4663, hERG = 0.9169, CYP3A4 = 0.4831, Teratogenicity = 0.5416
Ondansetron_300 DILI = 0.3144, Ames = 0.1533, hERG = 0.9676, CYP3A4 = 0.8737, Teratogenicity = 0.3129
Loperamide_301 DILI = 0.1082, Ames = 0.0287, hERG = 0.9495, CYP3A4 = 0.6718, Teratogenicity = 0.2593
Mesalazine_302 DILI = 0.2988, Ames = 0.2680, hERG = 0.0010, CYP3A4 = 0.0147, Teratogenicity = 0.5885
Salbutamol_303 DILI = 0.0288, Ames = 0.0499, hERG = 0.1473, CYP3A4 = 0.1900, Teratogenicity = 0.3477
Salmeterol_304 DILI = 0.0441, Ames = 0.0050, hERG = 0.6306, CYP3A4 = 0.5243, Teratogenicity = 0.2890
Formoterol_305 DILI = 0.0490, Ames = 0.0704, hERG = 0.1871, CYP3A4 = 0.1441, Teratogenicity = 0.3463
Budesonide_306 DILI = 0.2254, Ames = 0.0480, hERG = 0.3062, CYP3A4 = 0.4711, Teratogenicity = 0.9124
Fluticasone_307 DILI = 0.1247, Ames = 0.0504, hERG = 0.2466, CYP3A4 = 0.7668, Teratogenicity = 0.8792
Montelukast_308 DILI = 0.2382, Ames = 0.0055, hERG = 0.8465, CYP3A4 = 0.2847, Teratogenicity = 0.2110
Cetirizine_309 DILI = 0.1952, Ames = 0.0124, hERG = 0.0978, CYP3A4 = 0.2043, Teratogenicity = 0.1434
Loratadine_310 DILI = 0.2828, Ames = 0.0736, hERG = 0.9566, CYP3A4 = 0.6237, Teratogenicity = 0.2970
Fexofenadine_311 DILI = 0.1484, Ames = 0.0328, hERG = 0.3135, CYP3A4 = 0.4135, Teratogenicity = 0.2673
Diphenhydramine_312 DILI = 0.0774, Ames = 0.1379, hERG = 0.9758, CYP3A4 = 0.2048, Teratogenicity = 0.1895
Chlorpheniramine_313 DILI = 0.0937, Ames = 0.0802, hERG = 0.9360, CYP3A4 = 0.3355, Teratogenicity = 0.1832
Pseudoephedrine_314 DILI = 0.0377, Ames = 0.0160, hERG = 0.2521, CYP3A4 = 0.0580, Teratogenicity = 0.2585
Fluoxetine_315 DILI = 0.0693, Ames = 0.0186, hERG = 0.9683, CYP3A4 = 0.6350, Teratogenicity = 0.3863
Sertraline_316 DILI = 0.1279, Ames = 0.0647, hERG = 0.9393, CYP3A4 = 0.5383, Teratogenicity = 0.3060
Paroxetine_317 DILI = 0.2784, Ames = 0.1363, hERG = 0.9833, CYP3A4 = 0.3921, Teratogenicity = 0.6748
Escitalopram_318 DILI = 0.1810, Ames = 0.0504, hERG = 0.9932, CYP3A4 = 0.6046, Teratogenicity = 0.7666
Venlafaxine_319 DILI = 0.0744, Ames = 0.1035, hERG = 0.9125, CYP3A4 = 0.4401, Teratogenicity = 0.1755
Duloxetine_320 DILI = 0.2362, Ames = 0.1655, hERG = 0.9402, CYP3A4 = 0.7432, Teratogenicity = 0.4222
Amitriptyline_321 DILI = 0.3214, Ames = 0.3514, hERG = 0.9027, CYP3A4 = 0.1787, Teratogenicity = 0.2555
Diazepam_322 DILI = 0.5163, Ames = 0.0463, hERG = 0.6123, CYP3A4 = 0.4837, Teratogenicity = 0.2892
Lorazepam_323 DILI = 0.9587, Ames = 0.0230, hERG = 0.2544, CYP3A4 = 0.4970, Teratogenicity = 0.4251
Alprazolam_324 DILI = 0.4517, Ames = 0.0346, hERG = 0.9408, CYP3A4 = 0.6110, Teratogenicity = 0.2846
Zolpidem_325 DILI = 0.6356, Ames = 0.1937, hERG = 0.9004, CYP3A4 = 0.6840, Teratogenicity = 0.3435
Haloperidol_326 DILI = 0.2142, Ames = 0.0132, hERG = 0.9593, CYP3A4 = 0.4239, Teratogenicity = 0.7416
Risperidone_327 DILI = 0.7030, Ames = 0.3021, hERG = 0.9848, CYP3A4 = 0.8462, Teratogenicity = 0.3081
Quetiapine_328 DILI = 0.4850, Ames = 0.0169, hERG = 0.7224, CYP3A4 = 0.4228, Teratogenicity = 0.2711
Carbamazepine_329 DILI = 0.9057, Ames = 0.6190, hERG = 0.6003, CYP3A4 = 0.5795, Teratogenicity = 0.3847
Valproate_330 DILI = 0.0445, Ames = 0.0182, hERG = 0.0039, CYP3A4 = 0.0637, Teratogenicity = 0.6370
Lamotrigine_331 DILI = 0.8656, Ames = 0.4867, hERG = 0.1027, CYP3A4 = 0.1449, Teratogenicity = 0.3597
Levetiracetam_332 DILI = 0.0728, Ames = 0.1218, hERG = 0.0136, CYP3A4 = 0.0198, Teratogenicity = 0.5848
Gabapentin_333 DILI = 0.0763, Ames = 0.0152, hERG = 0.0085, CYP3A4 = 0.0072, Teratogenicity = 0.6895
Pregabalin_334 DILI = 0.0194, Ames = 0.0768, hERG = 0.0033, CYP3A4 = 0.0112, Teratogenicity = 0.6900
Donepezil_335 DILI = 0.1222, Ames = 0.0087, hERG = 0.9554, CYP3A4 = 0.7407, Teratogenicity = 0.1989
Memantine_336 DILI = 0.0757, Ames = 0.2468, hERG = 0.6263, CYP3A4 = 0.1138, Teratogenicity = 0.7040
Methylphenidate_337 DILI = 0.0740, Ames = 0.0276, hERG = 0.2803, CYP3A4 = 0.4542, Teratogenicity = 0.3294
Bupropion_338 DILI = 0.0777, Ames = 0.0720, hERG = 0.7474, CYP3A4 = 0.2767, Teratogenicity = 0.3351
Fluconazole_339 DILI = 0.4465, Ames = 0.0558, hERG = 0.1877, CYP3A4 = 0.8780, Teratogenicity = 0.7857
Clotrimazole_340 DILI = 0.3834, Ames = 0.0903, hERG = 0.9526, CYP3A4 = 0.9830, Teratogenicity = 0.2360
Acyclovir_341 DILI = 0.9260, Ames = 0.1834, hERG = 0.0235, CYP3A4 = 0.0354, Teratogenicity = 0.5115
Oseltamivir_342 DILI = 0.1197, Ames = 0.0300, hERG = 0.1381, CYP3A4 = 0.2028, Teratogenicity = 0.5563
Hydroxychloroquine_343 DILI = 0.4632, Ames = 0.1584, hERG = 0.9340, CYP3A4 = 0.4889, Teratogenicity = 0.3455
Albendazole_344 DILI = 0.7834, Ames = 0.0677, hERG = 0.2378, CYP3A4 = 0.3572, Teratogenicity = 0.4350
Ketoconazole_345 DILI = 0.2950, Ames = 0.0206, hERG = 0.9944, CYP3A4 = 0.8814, Teratogenicity = 0.1970
Cefixime_346 DILI = 0.9148, Ames = 0.0757, hERG = 0.0176, CYP3A4 = 0.0096, Teratogenicity = 0.6083
Vancomycin_348 DILI = 0.8625, Ames = 0.0659, hERG = 0.8617, CYP3A4 = 0.4612, Teratogenicity = 0.5450
Isoniazid_350 DILI = 0.4783, Ames = 0.7884, hERG = 0.0073, CYP3A4 = 0.4052, Teratogenicity = 0.4823
Nevirapine_351 DILI = 0.8677, Ames = 0.8071, hERG = 0.4424, CYP3A4 = 0.4359, Teratogenicity = 0.3952
Efavirenz_352 DILI = 0.6201, Ames = 0.0547, hERG = 0.7711, CYP3A4 = 0.8598, Teratogenicity = 0.7402
Zidovudine_353 DILI = 0.8401, Ames = 0.7032, hERG = 0.0303, CYP3A4 = 0.0195, Teratogenicity = 0.7101
Lamivudine_354 DILI = 0.8520, Ames = 0.1314, hERG = 0.0086, CYP3A4 = 0.0164, Teratogenicity = 0.3448
Allopurinol_355 DILI = 0.8640, Ames = 0.6526, hERG = 0.0300, CYP3A4 = 0.0152, Teratogenicity = 0.6000
Colchicine_356 DILI = 0.5952, Ames = 0.2335, hERG = 0.4648, CYP3A4 = 0.8843, Teratogenicity = 0.4649
Prednisone_357 DILI = 0.1665, Ames = 0.0735, hERG = 0.0898, CYP3A4 = 0.3093, Teratogenicity = 0.8129
Estradiol_359 DILI = 0.0476, Ames = 0.0603, hERG = 0.6030, CYP3A4 = 0.0772, Teratogenicity = 0.4491
Paracetamol_360 DILI = 0.2368, Ames = 0.0641, hERG = 0.0209, CYP3A4 = 0.1005, Teratogenicity = 0.7106
Ibuprofen_361 DILI = 0.1869, Ames = 0.0148, hERG = 0.1249, CYP3A4 = 0.1551, Teratogenicity = 0.4631
Aspirin_362 DILI = 0.2455, Ames = 0.0580, hERG = 0.0317, CYP3A4 = 0.0200, Teratogenicity = 0.4752
Diclofenac_363 DILI = 0.7789, Ames = 0.0603, hERG = 0.2573, CYP3A4 = 0.5435, Teratogenicity = 0.3600
Naproxen_364 DILI = 0.4432, Ames = 0.0369, hERG = 0.2625, CYP3A4 = 0.1937, Teratogenicity = 0.3700
Ketoprofen_365 DILI = 0.4115, Ames = 0.1328, hERG = 0.2181, CYP3A4 = 0.3955, Teratogenicity = 0.4654
Celecoxib_366 DILI = 0.9071, Ames = 0.0169, hERG = 0.8010, CYP3A4 = 0.8626, Teratogenicity = 0.6918
Tramadol_367 DILI = 0.0470, Ames = 0.0483, hERG = 0.7494, CYP3A4 = 0.1479, Teratogenicity = 0.2983
Morphine_368 DILI = 0.0332, Ames = 0.0635, hERG = 0.2095, CYP3A4 = 0.0991, Teratogenicity = 0.4123
Codeine_369 DILI = 0.0354, Ames = 0.0122, hERG = 0.0968, CYP3A4 = 0.1664, Teratogenicity = 0.6622
Amoxicillin_370 DILI = 0.4803, Ames = 0.0615, hERG = 0.0046, CYP3A4 = 0.0831, Teratogenicity = 0.3677
Ampicillin_371 DILI = 0.2712, Ames = 0.0616, hERG = 0.0105, CYP3A4 = 0.0894, Teratogenicity = 0.3821
Penicillin G_372 DILI = 0.1844, Ames = 0.0557, hERG = 0.0220, CYP3A4 = 0.0880, Teratogenicity = 0.3501
Azithromycin_373 DILI = 0.8042, Ames = 0.0192, hERG = 0.2357, CYP3A4 = 0.5220, Teratogenicity = 0.7713
Ciprofloxacin_374 DILI = 0.9120, Ames = 0.4623, hERG = 0.1369, CYP3A4 = 0.0750, Teratogenicity = 0.7076
Levofloxacin_375 DILI = 0.8433, Ames = 0.0535, hERG = 0.3835, CYP3A4 = 0.2816, Teratogenicity = 0.7907
Doxycycline_376 DILI = 0.6068, Ames = 0.0967, hERG = 0.0383, CYP3A4 = 0.1070, Teratogenicity = 0.6671
Clarithromycin_377 DILI = 0.7060, Ames = 0.0195, hERG = 0.0300, CYP3A4 = 0.3244, Teratogenicity = 0.7227
Metronidazole_378 DILI = 0.3846, Ames = 0.6571, hERG = 0.0169, CYP3A4 = 0.0218, Teratogenicity = 0.5373
Amlodipine_380 DILI = 0.6636, Ames = 0.0060, hERG = 0.6321, CYP3A4 = 0.8935, Teratogenicity = 0.1452
Lisinopril_381 DILI = 0.1692, Ames = 0.0337, hERG = 0.0209, CYP3A4 = 0.1588, Teratogenicity = 0.3037
Losartan_382 DILI = 0.7899, Ames = 0.0295, hERG = 0.5134, CYP3A4 = 0.8887, Teratogenicity = 0.3771
Metoprolol_384 DILI = 0.0530, Ames = 0.0987, hERG = 0.6303, CYP3A4 = 0.3350, Teratogenicity = 0.2539
Atenolol_385 DILI = 0.0712, Ames = 0.1583, hERG = 0.3964, CYP3A4 = 0.2150, Teratogenicity = 0.3408
Bisoprolol_386 DILI = 0.1157, Ames = 0.0822, hERG = 0.8637, CYP3A4 = 0.7022, Teratogenicity = 0.3210
Carvedilol_387 DILI = 0.0898, Ames = 0.0554, hERG = 0.7700, CYP3A4 = 0.8360, Teratogenicity = 0.2508
Enalapril_388 DILI = 0.1777, Ames = 0.0144, hERG = 0.1179, CYP3A4 = 0.2628, Teratogenicity = 0.1946
Ramipril_389 DILI = 0.2104, Ames = 0.0162, hERG = 0.3579, CYP3A4 = 0.2935, Teratogenicity = 0.2292
Irbesartan_390 DILI = 0.3427, Ames = 0.0532, hERG = 0.8784, CYP3A4 = 0.8594, Teratogenicity = 0.4231
Olmesartan_391 DILI = 0.9010, Ames = 0.0184, hERG = 0.3645, CYP3A4 = 0.8596, Teratogenicity = 0.4553
Telmisartan_392 DILI = 0.5353, Ames = 0.0779, hERG = 0.9597, CYP3A4 = 0.5107, Teratogenicity = 0.3714
Hydrochlorothiazide_393 DILI = 0.6917, Ames = 0.0254, hERG = 0.0351, CYP3A4 = 0.0996, Teratogenicity = 0.6446
Furosemide_394 DILI = 0.9790, Ames = 0.0199, hERG = 0.4193, CYP3A4 = 0.6212, Teratogenicity = 0.4917
Spironolactone_395 DILI = 0.0872, Ames = 0.0215, hERG = 0.0825, CYP3A4 = 0.2475, Teratogenicity = 0.7295
Amiodarone_396 DILI = 0.4086, Ames = 0.0430, hERG = 0.9418, CYP3A4 = 0.1804, Teratogenicity = 0.3572
Digoxin_397 DILI = 0.1572, Ames = 0.0258, hERG = 0.2909, CYP3A4 = 0.2500, Teratogenicity = 0.8254
Warfarin_398 DILI = 0.5160, Ames = 0.0422, hERG = 0.3304, CYP3A4 = 0.5092, Teratogenicity = 0.3219
Clopidogrel_399 DILI = 0.1554, Ames = 0.0221, hERG = 0.5516, CYP3A4 = 0.3585, Teratogenicity = 0.3496
Atorvastatin_400 DILI = 0.6811, Ames = 0.0055, hERG = 0.7562, CYP3A4 = 0.5318, Teratogenicity = 0.8835
Rosuvastatin_401 DILI = 0.6731, Ames = 0.0038, hERG = 0.1083, CYP3A4 = 0.2793, Teratogenicity = 0.6732
Simvastatin_402 DILI = 0.1099, Ames = 0.0352, hERG = 0.4365, CYP3A4 = 0.9759, Teratogenicity = 0.8226
Pravastatin_403 DILI = 0.2610, Ames = 0.0232, hERG = 0.0643, CYP3A4 = 0.6252, Teratogenicity = 0.8127
Ezetimibe_404 DILI = 0.5197, Ames = 0.0238, hERG = 0.9295, CYP3A4 = 0.7993, Teratogenicity = 0.6227
Fenofibrate_405 DILI = 0.6542, Ames = 0.0167, hERG = 0.7949, CYP3A4 = 0.6568, Teratogenicity = 0.4839
Metformin_406 DILI = 0.0936, Ames = 0.2574, hERG = 0.0208, CYP3A4 = 0.0085, Teratogenicity = 0.5624
Gliclazide_407 DILI = 0.9278, Ames = 0.0236, hERG = 0.3015, CYP3A4 = 0.3606, Teratogenicity = 0.7980
Glimepiride_408 DILI = 0.9288, Ames = 0.0226, hERG = 0.2928, CYP3A4 = 0.3925, Teratogenicity = 0.7963
Sitagliptin_409 DILI = 0.4866, Ames = 0.0090, hERG = 0.3242, CYP3A4 = 0.7980, Teratogenicity = 0.7091
Empagliflozin_410 DILI = 0.7363, Ames = 0.0721, hERG = 0.3615, CYP3A4 = 0.5633, Teratogenicity = 0.3545
Dapagliflozin_411 DILI = 0.5001, Ames = 0.0784, hERG = 0.3765, CYP3A4 = 0.5978, Teratogenicity = 0.4880
Pioglitazone_412 DILI = 0.7212, Ames = 0.0328, hERG = 0.6919, CYP3A4 = 0.8635, Teratogenicity = 0.2964
Omeprazole_413 DILI = 0.8661, Ames = 0.3523, hERG = 0.7879, CYP3A4 = 0.9452, Teratogenicity = 0.1826
Pantoprazole_414 DILI = 0.9356, Ames = 0.0971, hERG = 0.3535, CYP3A4 = 0.9234, Teratogenicity = 0.1387
Esomeprazole_415 DILI = 0.8703, Ames = 0.0990, hERG = 0.5258, CYP3A4 = 0.9333, Teratogenicity = 0.1319
Ranitidine_416 DILI = 0.4839, Ames = 0.2516, hERG = 0.1475, CYP3A4 = 0.3637, Teratogenicity = 0.3994
Lansoprazole_417 DILI = 0.7869, Ames = 0.0419, hERG = 0.8630, CYP3A4 = 0.9898, Teratogenicity = 0.3849
Metoclopramide_419 DILI = 0.1359, Ames = 0.4420, hERG = 0.9362, CYP3A4 = 0.5739, Teratogenicity = 0.5464
Ondansetron_420 DILI = 0.2856, Ames = 0.0980, hERG = 0.9686, CYP3A4 = 0.9093, Teratogenicity = 0.3342
Loperamide_421 DILI = 0.1110, Ames = 0.0277, hERG = 0.9593, CYP3A4 = 0.6796, Teratogenicity = 0.2926
Mesalazine_422 DILI = 0.2964, Ames = 0.2297, hERG = 0.0019, CYP3A4 = 0.0210, Teratogenicity = 0.5928
Salbutamol_423 DILI = 0.0281, Ames = 0.0302, hERG = 0.2937, CYP3A4 = 0.2904, Teratogenicity = 0.3427
Salmeterol_424 DILI = 0.0464, Ames = 0.0049, hERG = 0.5808, CYP3A4 = 0.5436, Teratogenicity = 0.2982
Formoterol_425 DILI = 0.0583, Ames = 0.0622, hERG = 0.2919, CYP3A4 = 0.2537, Teratogenicity = 0.3503
Budesonide_426 DILI = 0.2112, Ames = 0.0395, hERG = 0.2419, CYP3A4 = 0.5819, Teratogenicity = 0.8985
Fluticasone_427 DILI = 0.1165, Ames = 0.0379, hERG = 0.2893, CYP3A4 = 0.8013, Teratogenicity = 0.8891
Montelukast_428 DILI = 0.2529, Ames = 0.0027, hERG = 0.8762, CYP3A4 = 0.3069, Teratogenicity = 0.2250
Cetirizine_429 DILI = 0.1993, Ames = 0.0115, hERG = 0.1649, CYP3A4 = 0.3111, Teratogenicity = 0.1434
Loratadine_430 DILI = 0.2569, Ames = 0.0424, hERG = 0.9516, CYP3A4 = 0.5816, Teratogenicity = 0.2970
Fexofenadine_431 DILI = 0.1295, Ames = 0.0204, hERG = 0.4927, CYP3A4 = 0.4961, Teratogenicity = 0.2908
Diphenhydramine_432 DILI = 0.0906, Ames = 0.1114, hERG = 0.9799, CYP3A4 = 0.2236, Teratogenicity = 0.2030
Chlorpheniramine_433 DILI = 0.0728, Ames = 0.0603, hERG = 0.9335, CYP3A4 = 0.3259, Teratogenicity = 0.2194
Pseudoephedrine_434 DILI = 0.0465, Ames = 0.0131, hERG = 0.3552, CYP3A4 = 0.2078, Teratogenicity = 0.2556
Fluoxetine_435 DILI = 0.0638, Ames = 0.0127, hERG = 0.9745, CYP3A4 = 0.6047, Teratogenicity = 0.3968
Sertraline_436 DILI = 0.1094, Ames = 0.0581, hERG = 0.9426, CYP3A4 = 0.4334, Teratogenicity = 0.3245
Paroxetine_437 DILI = 0.2549, Ames = 0.1324, hERG = 0.9893, CYP3A4 = 0.4774, Teratogenicity = 0.6712
Escitalopram_438 DILI = 0.1739, Ames = 0.0373, hERG = 0.9941, CYP3A4 = 0.6114, Teratogenicity = 0.7622
Venlafaxine_439 DILI = 0.0719, Ames = 0.0794, hERG = 0.9253, CYP3A4 = 0.5089, Teratogenicity = 0.1767
Duloxetine_440 DILI = 0.2312, Ames = 0.1772, hERG = 0.9615, CYP3A4 = 0.7511, Teratogenicity = 0.4178
Amitriptyline_441 DILI = 0.2885, Ames = 0.2831, hERG = 0.8981, CYP3A4 = 0.2064, Teratogenicity = 0.2777
